name,location,city,district,address,latitude,longitude,telephone
台北市新和國小,健康中心側門外牆,台北市,萬華區,西藏路125巷31號,25.025983,121.503337,23038298*53
柯達大飯店股份有限公司松江分公司,一樓電梯口左側,台北市,中山區,松江路251號,25.059330,121.533459,25159999
臺北市立兒童新樂園,1樓停車場停管室旁,台北市,士林區,承德路5段55號,25.097094,121.514709,0963199598
臺北市立民權國民中學,秝秧樓1樓,台北市,大同區,重慶北路3段1號,25.063772,121.513820,(02)25931951-125
臺北市信義區博愛國民小學,1F健康中心前走廊,台北市,信義區,松仁路95巷20號,25.035815,121.570663,(02)23450616#340
臺北市中正區忠義國民小學,川堂,台北市,中正區,中華路二段307巷17號,25.029630,121.506346,23038752
台北市內湖區大湖國小,警衛室,台北市,內湖區,大湖山莊街170號,25.088121,121.600480,27915870-36
安心食品服務股份有限公司總部8樓,安心食品服務股份有限公司8樓電梯前,台北市,中山區,松江路156-1號8樓,25.054624,121.532793,02-25675001#202
HiFIT運動空間,櫃檯旁,台北市,大安區,復興南路一段125號3樓,25.043336,121.544038,0926184621
Curves 女性專用30分鐘健身中心南京小巨蛋店,伸展區前方,台北市,松山區,南京東路4段50號4樓之2,25.051430,121.553420,02-2579-8181
臺北市文山區萬興國小,活動中心1樓游泳池入口處,台北市,文山區,秀明路2段114號,24.990429,121.576593,02-29381721*160
台北市士林區蘭雅國小,一樓川堂,台北市,士林區,磺溪街57號,25.108410,121.523137,02-28366052#225
柯達大飯店股份有限公司中山分公司,接待大廳自動門左側,台北市,中山區,中山北路二段139號,25.061986,121.523074,25255555
陽明山國家公園龍鳳谷遊客服務站,服務站入口處右方,台北市,北投區,泉源路200號,25.143153,121.526371,(02)2893-5580
台北市景興國小,警衛室外,台北市,文山區,景華街150巷21號,24.996434,121.548293,29329438#37
臺北市士林區社子國小,校門口左方民族樓穿堂,台北市,士林區,延平北路六段308號,25.085495,121.507988,02-28129059轉836
台北市立金華國民中學,金華國中中穿堂,台北市,大安區,新生南路二段32號,25.031201,121.533178,33931799#361
臺北市西湖老人日間照顧中心,近辦公室門口,台北市,內湖區,內湖路一段285號6 樓,25.081205,121.568493,02-2656-1700轉214
臺北市信義區興雅國民小學,臺北市信義區興雅國民小學,台北市,信義區,基隆路一段83巷9號,25.054159,121.563862,27618156-632
臺北市士林區富安國小,警衛室,台北市,士林區,延平北路8段135號,25.105869,121.482442,28103192*110
臺北市立蘭雅國民中學,1樓川堂(校門口),台北市,士林區,忠誠路2段51號,25.110656,121.531042,02-28329377 *251
新光人壽保險股份有限公司前瞻大樓,1樓,台北市,松山區,南京東路五段1、3號,25.051819,121.557367,02-77072606
醫療財團法人病理發展基金會台北病理中心,1樓入口處右側,台北市,大同區,重慶北路3段146號,25.067930,121.513493,85962050分機707
臺北市立民族國中,川堂,台北市,大安區,羅斯福路4段113巷13號,25.011186,121.538874,27322935分機227
臺北市立古亭國中,古亭國中一校健康中心門口,台北市,中正區,中華路二段465號,25.024756,121.509983,23090986*314
貓空纜車貓空站,大廳,台北市,文山區,指南路3段38巷35號,24.968538,121.588107,02-29363730#3678
Curves女性專用30分鐘健身中心士林店,櫃檯內,台北市,士林區,中山北路五段687號2樓之1,25.097215,121.527219,02-28341248
博愛國小運動中心-舞動陽光有限公司,博愛國小學生活動中心B1,台北市,信義區,松仁路95巷20號,25.036375,121.570903,02-8789-2525
新光人壽保險股份有限公司,1F,台北市,中正區,忠孝西路一段66號,25.046245,121.515283,0938521301
臺北市萬華區西門國小,川堂,台北市,萬華區,成都路98號,25.043172,121.503597,23113519*1104
臺北市立螢橋國中,健康中心前走廊,台北市,中正區,汀州路三段4號,25.019355,121.526235,23688667#223
臺北市立動物園,昆蟲館,台北市,文山區,新光路2段30號,24.996648,121.580694,02-29382300-613
臺北市立動物園,蟲蟲探索谷,台北市,文山區,新光路2段30號,24.993658,121.581166,02-29382300-613
私立大同高中,健康中心櫃架,台北市,中山區,中山北路三段40號,25.066164,121.520768,(02)25984405
臺北捷運中山地下街,中山地下書街 R8逃生出口旁,台北市,中山區,南京西路16號B1樓,25.052429,121.520526,25238993#261
臺北捷運北投會館,活動中心地下2樓公共區域服務台附近,台北市,北投區,大業路527巷88號,25.134550,121.483311,02-28930105#8308
貓空纜車動物園站,車站4樓,台北市,文山區,新光路2段8號,24.995690,121.577094,02-29363730#3678
臺北市政府警察局松山分局,10樓大禮堂內,台北市,松山區,南京東路4段12號10樓,25.051367,121.552557,02-25796532
金年華三溫暖,進大門口左側,台北市,中山區,天津街56號B1,25.050479,121.523039,02-2531-3141
仰德區民活動中心,仰德區民活中心內德行里里辦公處門口,台北市,士林區,德行西路30號,25.105669,121.523262,02-8866-2865
臺北市立格致國民中學,臺北市立格致國民中學健康中心,台北市,士林區,仰德大道四段75號健康中心,25.130850,121.546354,28610079-122
臺北市身心障礙福利會館,1樓大廳,台北市,中山區,長安西路5巷2號,25.050578,121.520820,02-25222486
艾大米工作室,艾大米工作室,台北市,南港區,南港區昆陽街157巷3號,25.030861,121.611958,0929055536
豪景大酒店,大廳大門左方等待區電腦旁,台北市,萬華區,環河南路一段77號,25.044624,121.501439,2311-3131
臺北市立聯合醫院松德院區,第三院區一樓走廊,台北市,信義區,松德路309號,25.029184,121.574562,0979307861
臺北市立聯合醫院松德院區,第二院區一樓大廳,台北市,信義區,松德路309號,25.029724,121.573774,0979307861
豪景大酒店,四樓健身房內,台北市,萬華區,環河南路一段77號4樓,25.044624,121.501439,2311-3131
Choice Fitness,Choice Fitness,台北市,松山區,南京東路5段268號3樓,25.051139,121.566723,27679027
台北市私立光仁國小,校門口警衛室,台北市,萬華區,萬大路423巷15號,25.021416,121.499571,23032874轉830
台北喜來登大飯店,B2宴會廳,台北市,中正區,忠孝東路1段12號,25.044972,121.522054,02-66331680
南港區北興宮步道之北興宮,北興宮正門口供桌左手邊,台北市,南港區,成福路272號,25.037144,121.590591,02-27828877
我們的健身房,位於大門前方.櫃檯旁邊,台北市,信義區,崇德街43號1樓,25.024413,121.554292,0921200808
信義區虎山步道之瑤池宮,信義區瑤池宮大門口供桌左手邊,台北市,信義區,松山路677之25號,25.028922,121.583363,02-27828877
臺北市內湖運動中心,5F,台北市,內湖區,洲子街12號,25.078255,121.575176,02-26277776#128
老爺榮康股份有限公司_北投老爺酒店,1F大廳,台北市,北投區,中和街2號,25.138848,121.501697,02-2896-9777*8665
台北美福大飯店,1樓商務中心,台北市,中山區,樂群二路55號,25.080489,121.553897,0277223399
國泰商旅敦南分公司(台北慕軒),一樓大廳走道,台北市,大安區,敦化南路1段331號,25.033942,121.549290,0938698063
臺北市立動物園,圖書館,台北市,文山區,新光路2段30號,24.997494,121.582351,02-29382300-613
臺北捷運東區地下街,第四廣場10號出入口,台北市,大安區,大安路1段77號地下1樓,25.041695,121.546424,87733329#234
貓空纜車動物園南站,車站1樓,台北市,文山區,新光路2段30-2號,24.990172,121.587576,02-29363730#3678
交通部臺灣鐵路管理局臺北運務段臺北站,B2F地下二樓月台層第四月台嚮導室內,台北市,中正區,北平西路3號,25.047924,121.517081,02-2381-5226#2476
臺北市立動物園,非洲區,台北市,文山區,新光路2段30號,24.995442,121.587088,02-29382300-613
台灣鐵路管理局臺北運務段萬華車站,萬華站西剪票口,台北市,萬華區,康定路382號,25.033397,121.500439,02-23020481
陽明山國家公園管理處行政中心,大門進入後右側,台北市,北投區,竹子湖路1-20號,25.155667,121.547690,02-28613601分機606
柯達大飯店台北一店,一樓商務中心內,台北市,中山區,中山北路二段11巷1號,25.052813,121.523346,25422222
台北市立景興國民中學,健康中心外走廊,台北市,文山區,景興路46巷2號,24.996187,121.544225,29323796*125
臺北市立動物園,溫帶區,台北市,文山區,新光路2段30號,24.992780,121.590218,02-29382300-613
臺北市立動物園,鳥園車站,台北市,文山區,新光路2段30號,24.994893,121.589261,02-29382300-613
台北市立北安國民中學,學校門口川堂,台北市,中山區,明水路325號,25.077734,121.541646,25333888轉235
台北市中山區濱江國小,1樓聯合辦公室(靠近總務處)入口處,台北市,中山區,樂群二路266巷99號,25.078001,121.561637,85021571
台北市信義區福德國小,福德國小健康中心,台北市,信義區,福德街253號,25.038899,121.586503,27277992*35
台北市老松國民小學,川堂,台北市,萬華區,桂林路64號,25.038046,121.502725,02-23361266-126
臺北市立中正國民中學,警衛室,台北市,中正區,愛國東路158號,25.032339,121.522007,0912511138
交通部臺灣鐵路管理局臺北運務段臺北站,1樓大廳南側服務中心內,台北市,中正區,北平西路3號,25.047924,121.517081,02-2381-5226#2476
台北市立中山女子高級中學,逸仙樓一樓,台北市,中山區,長安東路2段141號,25.079202,121.542709,25073148
台北市立景美國民中學,會議室一門口,台北市,文山區,台北市文山區景中街27號,24.993038,121.543066,89353130#307
台北市龍山國民中學,穿堂,台北市,萬華區,南寧路46號,25.036077,121.504618,23362789*305
臺北市立弘道國民中學,穿堂,台北市,中正區,公園路21號,25.037488,121.515293,23715520#331
臺北市立文山區永建國民小學,校門口警衛室,台北市,文山區,試院路2號,24.987580,121.550043,02-22363855#102
台北市立五常國民小學,川堂至健康中心之走廊上,台北市,中山區,台北市五常街16號,25.064084,121.541528,02-25023416*826
臺北市士林區三玉國民小學,健康中心,台北市,士林區,天母東路116號,25.118013,121.537344,28751369#722
臺北市內湖國民小學,一樓和平走廊,台北市,內湖區,內湖路2段41號,25.079126,121.580239,02-227970237#232
臺北市立雙園國中,雙園國中警衛室旁,台北市,萬華區,興義街2號,25.027554,121.492646,02-23037605*136
臺北市信義區永春國民小學,操場與忠孝樓雅士廊交接處,台北市,信義區,松山路225巷48號,25.044198,121.579342,02-27641314#620
臺北市立長安國中,學務處前樓梯轉角處,台北市,中山區,松江路70巷11號,25.046389,121.533164,2511-2382*123
臺北市立忠孝國民中學,穿堂,台北市,大同區,西寧北路32號,25.051223,121.508218,25524890#37
臺北市立動物園,兒童動物區,台北市,文山區,新光路2段30號,24.998744,121.581993,02-29382300-613
臺北市立動物園,非洲區,台北市,文山區,新光路2段30號,24.993585,121.587592,02-29382300-613
臺北市立動物園,園內站,台北市,文山區,新光路2段30號,24.990152,121.587603,02-29382300-613
環球世貿大樓,1樓大廳右側消防箱旁,台北市,信義區,信義路5段150巷2號,25.028196,121.570994,02-27207691
臺北市立天母國民中學,健康中心,台北市,士林區,天母東路120號,25.117097,121.538127,28754864-235
臺北市立至善國民中學,健康中心門外走廊,台北市,士林區,至善路二段360號,25.103587,121.555425,28411350轉33
臺北市立動物園,澳洲區,台北市,文山區,新光路2段30號,24.994076,121.585468,02-29382300-613
臺北市立動物園,教育中心,台北市,文山區,新光路2段30號,24.997737,121.581820,02-29382300-613
臺北市立動物園,教育中心,台北市,文山區,新光路2段30號,24.997732,121.581989,02-29382300-613
臺北市立動物園,行政大樓,台北市,文山區,新光路2段30號,24.997392,121.582362,02-29382300-613
臺北市立動物園,新光特展館,台北市,文山區,新光路2段30號,24.997474,121.583076,02-29382300-613
臺北市立動物園,企鵝館,台北市,文山區,新光路2段30號,24.992953,121.591020,02-29382300-613
臺北市立動物園,列車總站,台北市,文山區,新光路2段30號,24.997980,121.582684,02-29382300-613
臺北市立動物園,兒童動物區,台北市,文山區,新光路2段30號,24.998459,121.582257,02-29382300-613
臺北市立動物園,臺灣動物區,台北市,文山區,新光路2段30號,24.998184,121.580549,02-29382300-613
臺北市立動物園,昆蟲館,台北市,文山區,新光路2段30號,24.996312,121.580731,02-29382300-613
臺北市立動物園,沙澳區,台北市,文山區,新光路2段30號,24.995350,121.585795,02-29382300-613
臺北市立動物園,亞洲熱帶雨林區,台北市,文山區,新光路2段30號,24.995714,121.583741,02-29382300-613
貓空纜車指南宮站,車站1樓,台北市,文山區,指南路3段157巷200號,24.979083,121.589534,02-29363730#3678
臺北小巨蛋冰上樂園,2樓售票櫃台前,台北市,松山區,南京東路4段2號,25.050808,121.549795,25783536#726
交通部臺灣鐵路管理局臺北運務段松山站,東邊剪收票口入口右前方,台北市,信義區,松山路11號,25.049192,121.577918,02-27666323
財團法人國家實驗研究院國家地震工程研究中心,1樓大廳,台北市,大安區,辛亥路3段200號,25.017325,121.547896,(02)66300820
柯達大飯店台北敦南,一樓接待大廳,台北市,大安區,敦化南路二段238號,25.021106,121.548324,27323333
